name,email,product,balance_due,country,add_card
Arsenio Marconi,arsenio.marconi@yahoo.com,gold,79.98,IT,no
Louis Guilbert,louis.guilbert@protonmail.com,silver,49.98,FR,yes
Mirte Langevoort,mirte.langevoort@icloud.com,iron,9.98,NL,yes
Eleanor Gibson,eleanor.gibson@yahoo.com,iron,9.98,GB,yes
Tyler Rowland,tyler.rowland@gmail.com,iron,9.98,NZ,no
Max Little,max.little@gmail.com,iron,9.98,NZ,yes
César Castilla,cesar.castilla@icloud.com,gold,79.98,CR,yes
Emiliana Montserrat,emiliana.montserrat@yahoo.com,iron,9.98,GT,yes
Elise Rädel,elise.radel@icloud.com,iron,9.98,DE,yes
Anthony Dawson,anthony.dawson@protonmail.com,bronze,19.98,NZ,yes
Leah Robinson,leah.robinson@icloud.com,silver,49.98,AU,no
Göran Sandberg,goran.sandberg@outlook.com,bronze,19.98,SE,yes
Cheryl Robinson,crobinson889@icloud.com,bronze,19.98,DK,yes
Maria Clara Mendes,mmendes8892@outlook.com,bronze,19.98,BR,no
Amalia Saracino,asaracino2433@outlook.com,silver,49.98,IT,yes
Lorena Mancebo,lorena.mancebo@protonmail.com,iron,9.98,GT,yes
Diane Zorbach,diane.zorbach@yandex.com,iron,9.98,DE,no
Jaqueline Escobar,jaqueline.escobar@gmail.com,iron,9.98,MX,yes
Abraham Medina,abraham.medina@yandex.com,iron,9.98,MX,yes
Antoinette Moreau,antoinette.moreau@protonmail.com,bronze,19.98,FR,yes
Tristan Moenen,tristan.moenen@gmail.com,iron,9.98,NL,yes
Hannah Lambert,hannah.lambert@yahoo.com,silver,49.98,GB,yes
Aarón Alberola,aaron.alberola@hotmail.com,iron,9.98,CR,yes
Giuseppina Tozzo,giuseppina.tozzo@yandex.com,gold,79.98,IT,yes
Dorothée Faivre,dorothee.faivre@gmail.com,iron,9.98,FR,yes
Livia Velderman,livia.velderman@gmail.com,gold,79.98,NL,yes
Francis Griffin,francis.griffin@icloud.com,iron,9.98,CA,yes
Leah Ponci,leah.ponci@icloud.com,silver,49.98,NL,yes
Joel Parks,jparks4045@yahoo.com,gold,79.98,US,no
Liselotte Stumpf,lstumpf9283@hotmail.com,bronze,19.98,DE,yes
Ingegärd Lundqvist,ilundqvist6777@yahoo.com,bronze,19.98,SE,no
Amanda Gonzalez,amanda.gonzalez@yahoo.com,bronze,19.98,AU,yes
Zoe Payne,zoe.payne@gmail.com,bronze,19.98,GB,no
Kaitlyn Marshall,kaitlyn.marshall@gmail.com,bronze,19.98,US,yes
Pía Rosell,pia.rosell@yandex.com,iron,9.98,PA,yes
Jacob Larsen,jacob.larsen@icloud.com,gold,79.98,NZ,yes
Ragnhild Solberg,ragnhild.solberg@icloud.com,bronze,19.98,NO,yes
Juan Carlos Treviño,juan.carlos.trevino@icloud.com,bronze,19.98,MX,no
Yasmine Weeldenburg,yasmine.weeldenburg@protonmail.com,iron,9.98,NL,yes
Marthe Lacombe,marthe.lacombe@icloud.com,iron,9.98,FR,yes
Deaglan Corr,dcorr6188@icloud.com,bronze,19.98,IE,no
Octavia Corbacho,ocorbacho1160@gmail.com,bronze,19.98,ES,yes
Tommy Romero,tommy.romero@gmail.com,bronze,19.98,US,yes
Leonor Rangel,leonor.rangel@gmail.com,iron,9.98,MX,yes
Robbie Seery,rseery530@outlook.com,bronze,19.98,IE,yes
William Espinoza,william.espinoza@icloud.com,gold,79.98,CA,yes
Martin Gamble,martin.gamble@protonmail.com,iron,9.98,AU,no
Bibi van de Noordmark,bibi.van.de.noordmark@hotmail.com,iron,9.98,NL,yes
Silvestro Ponti,silvestro.ponti@gmail.com,iron,9.98,IT,yes
Ferdinando Grassi,ferdinando.grassi@gmail.com,iron,9.98,IT,yes
Guus Dircken,guus.dircken@protonmail.com,iron,9.98,NL,yes
Lando Ferragni,lando.ferragni@icloud.com,gold,79.98,IT,yes
Dana Stichter,dana.stichter@gmail.com,iron,9.98,NL,no
Elizabeth Wallace,elizabeth.wallace@hotmail.com,bronze,19.98,AU,yes
Sam Webster,sam.webster@protonmail.com,iron,9.98,NZ,yes
Fatima Mosley,fatima.mosley@yandex.com,iron,9.98,NL,yes
Jim Gepa van Bourgondië,jim.gepa.van.bourgondie@gmail.com,silver,49.98,NL,yes
Almut Tschentscher,almut.tschentscher@icloud.com,bronze,19.98,DE,no
Daniel Wheeler,daniel.wheeler@protonmail.com,iron,9.98,CA,no
Christian Parker,christian.parker@yahoo.com,bronze,19.98,CA,yes
Amado Mascaró,amado.mascaro@yahoo.com,iron,9.98,GT,yes
Néstor Espejo,nestor.espejo@hotmail.com,iron,9.98,PA,yes
Apolinar Montaña,apolinar.montana@gmail.com,iron,9.98,ES,yes
Myrthe Zeemans,myrthe.zeemans@yandex.com,bronze,19.98,NL,no
